Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes
2020-06-20 21:33;Push;Bench Press (Barbell);1;30;kg;8;;;;0;;
2020-06-20 21:33;Push;Bench Press (Barbell);2;30;kg;8;;;;0;;
2020-06-20 21:33;Push;Bench Press (Barbell);3;30;kg;8;;;;0;;
2020-06-23 21:01;Push;Bench Press (Barbell);1;30;kg;6;;;;0;;
2020-06-23 21:01;Push;Bench Press (Barbell);2;40;kg;5;;;;0;;
2020-06-23 21:01;Push;Bench Press (Barbell);3;40;kg;5;;;;0;;
2020-06-23 21:01;Push;Bench Press (Barbell);4;40;kg;5;;;;0;;
2020-06-23 21:01;Push;Bench Press (Barbell);5;40;kg;5;;;;0;;
2020-06-27 22:24;Push;Bench Press (Barbell);1;30;kg;12;;;;0;;
2020-06-27 22:24;Push;Bench Press (Barbell);2;35;kg;8;;;;0;;
2020-06-27 22:24;Push;Bench Press (Barbell);3;35;kg;8;;;;0;;
2020-06-30 20:51;Push;Bench Press (Barbell);1;40;kg;5;;;;0;;
2020-06-30 20:51;Push;Bench Press (Barbell);2;45;kg;5;;;;0;;
2020-06-30 20:51;Push;Bench Press (Barbell);3;45;kg;5;;;;0;;
2020-06-30 20:51;Push;Bench Press (Barbell);4;45;kg;5;;;;0;;
2020-06-30 20:51;Push;Bench Press (Barbell);5;40;kg;5;;;;0;;
2020-07-25 21:07;Push;Bench Press (Barbell);1;30;kg;12;;;;0;;
2020-07-25 21:07;Push;Bench Press (Barbell);2;35;kg;11;;;;0;;
2020-07-25 21:07;Push;Bench Press (Barbell);3;35;kg;8;;;;0;;
2020-07-28 20:33;Push;Bench Press (Barbell);1;40;kg;8;;;;0;;
2020-07-28 20:33;Push;Bench Press (Barbell);2;45;kg;5;;;;0;;
2020-07-28 20:33;Push;Bench Press (Barbell);3;45;kg;5;;;;0;;
2020-07-28 20:33;Push;Bench Press (Barbell);4;45;kg;5;;;;0;;
2020-07-28 20:33;Push;Bench Press (Barbell);5;45;kg;5;;;;0;;
2020-08-01 20:31;Push;Bench Press (Barbell);1;30;kg;10;;;;0;;
2020-08-01 20:31;Push;Bench Press (Barbell);2;35;kg;10;;;;0;;
2020-08-01 20:31;Push;Bench Press (Barbell);3;35;kg;8;;;;0;;
2020-08-04 19:25;Push;Bench Press (Barbell);1;50;kg;6;;;;0;;
2020-08-04 19:25;Push;Bench Press (Barbell);2;50;kg;6;;;;0;;
2020-08-04 19:25;Push;Bench Press (Barbell);3;50;kg;3;;;;0;;
2020-08-04 19:25;Push;Bench Press (Barbell);4;40;kg;6;;;;0;;
2020-08-04 19:25;Push;Bench Press (Barbell);5;40;kg;7;;;;0;;
2020-08-04 19:25;Push;Bench Press (Barbell);1;50;kg;6;;;;0;;
2020-08-04 19:25;Push;Bench Press (Barbell);2;50;kg;6;;;;0;;
2020-08-04 19:25;Push;Bench Press (Barbell);3;50;kg;3;;;;0;;
2020-08-04 19:25;Push;Bench Press (Barbell);4;40;kg;6;;;;0;;
2020-08-04 19:25;Push;Bench Press (Barbell);5;40;kg;7;;;;0;;
2020-08-08 20:50;Push;Bench Press (Barbell);1;40;kg;12;;;;0;;
2020-08-08 20:50;Push;Bench Press (Barbell);2;40;kg;10;;;;0;;
2020-08-08 20:50;Push;Bench Press (Barbell);3;40;kg;9;;;;0;;
2020-08-11 19:52;Push;Bench Press (Barbell);1;45;kg;8;;;;0;;
2020-08-11 19:52;Push;Bench Press (Barbell);2;47.5;kg;6;;;;0;;
2020-08-11 19:52;Push;Bench Press (Barbell);3;47.5;kg;5;;;;0;;
2020-08-11 19:52;Push;Bench Press (Barbell);4;47.5;kg;5;;;;0;;
2020-08-11 19:52;Push;Bench Press (Barbell);5;47.5;kg;6;;;;0;;
2020-08-15 20:39;Push;Bench Press (Barbell);1;40;kg;12;;;;0;;
2020-08-15 20:39;Push;Bench Press (Barbell);2;45;kg;8;;;;0;;
2020-08-15 20:39;Push;Bench Press (Barbell);3;45;kg;6;;;;0;;
2020-08-18 19:31;Push;Bench Press (Barbell);1;50;kg;6;;;;0;;
2020-08-18 19:31;Push;Bench Press (Barbell);2;50;kg;6;;;;0;;
2020-08-18 19:31;Push;Bench Press (Barbell);3;50;kg;2;;;;0;;
2020-08-18 19:31;Push;Bench Press (Barbell);4;45;kg;4;;;;0;;
2020-08-18 19:31;Push;Bench Press (Barbell);5;45;kg;1;;;;0;;
2021-01-16 15:18;Push;Bench Press (Barbell);1;40;kg;10;;;;0;;
2021-01-16 15:18;Push;Bench Press (Barbell);2;45;kg;7;;;;0;;
2021-01-16 15:18;Push;Bench Press (Barbell);3;45;kg;3;;;;0;;
2021-01-16 15:18;Push;Bench Press (Barbell);4;40;kg;6;;;;0;;
2021-01-16 15:18;Push;Bench Press (Barbell);5;40;kg;5;;;;0;;
2021-01-20 19:45;Push;Bench Press (Barbell);1;40;kg;8;;;;0;;
2021-01-20 19:45;Push;Bench Press (Barbell);2;40;kg;5;;;;0;;
2021-01-20 19:45;Push;Bench Press (Barbell);3;40;kg;4;;;;0;;
2021-01-20 19:45;Push;Bench Press (Barbell);4;40;kg;4;;;;0;;
2021-01-25 16:35;Push;Bench Press (Barbell);1;20;kg;14;;;;0;;
2021-01-25 16:35;Push;Bench Press (Barbell);2;40;kg;8;;;;0;;
2021-01-25 16:35;Push;Bench Press (Barbell);3;45;kg;4;;;;0;;
2021-01-25 16:35;Push;Bench Press (Barbell);4;40;kg;6;;;;0;;
2021-01-29 20:50;Push;Bench Press (Barbell);1;20;kg;20;;;;0;;
2021-01-29 20:50;Push;Bench Press (Barbell);2;40;kg;9;;;;0;;
2021-01-29 20:50;Push;Bench Press (Barbell);3;45;kg;4;;;;0;;
2021-01-29 20:50;Push;Bench Press (Barbell);4;40;kg;6;;;;0;;
2021-02-01 20:19;Push;Bench Press (Barbell);1;20;kg;14;;;;0;;
2021-02-01 20:19;Push;Bench Press (Barbell);2;45;kg;6;;;;0;;
2021-02-01 20:19;Push;Bench Press (Barbell);3;45;kg;5;;;;0;;
2021-02-01 20:19;Push;Bench Press (Barbell);4;45;kg;4;;;;0;;
2021-02-05 10:27;Push;Bench Press (Barbell);1;20;kg;14;;;;0;;
2021-02-05 10:27;Push;Bench Press (Barbell);2;45;kg;6;;;;0;;
2021-02-05 10:27;Push;Bench Press (Barbell);3;45;kg;5;;;;0;;
2021-02-05 10:27;Push;Bench Press (Barbell);4;45;kg;4;;;;0;;
2021-02-05 10:27;Push;Bench Press (Barbell);5;40;kg;5;;;;0;;
2021-02-09 20:48;Push;Bench Press (Barbell);1;20;kg;14;;;;0;;
2021-02-09 20:48;Push;Bench Press (Barbell);2;45;kg;9;;;;0;;
2021-02-09 20:48;Push;Bench Press (Barbell);3;45;kg;6;;;;0;;
2021-02-09 20:48;Push;Bench Press (Barbell);4;45;kg;5;;;;0;;
2021-02-12 20:54;Push;Bench Press (Barbell);1;20;kg;15;;;;0;;
2021-02-12 20:54;Push;Bench Press (Barbell);2;40;kg;9;;;;0;;
2021-02-12 20:54;Push;Bench Press (Barbell);3;50;kg;4;;;;0;;
2021-02-12 20:54;Push;Bench Press (Barbell);4;50;kg;3;;;;0;;
2021-02-12 20:54;Push;Bench Press (Barbell);5;45;kg;6;;;;0;;
2021-02-12 20:54;Push;Bench Press (Barbell);6;45;kg;5;;;;0;;
2021-02-15 20:42;Push;Bench Press (Barbell);1;20;kg;15;;;;0;;
2021-02-15 20:42;Push;Bench Press (Barbell);2;40;kg;10;;;;0;;
2021-02-15 20:42;Push;Bench Press (Barbell);3;50;kg;4;;;;0;;
2021-02-15 20:42;Push;Bench Press (Barbell);4;40;kg;10;;;;0;;
2021-02-15 20:42;Push;Bench Press (Barbell);5;45;kg;6;;;;0;;
2021-02-19 20:33;Push;Bench Press (Barbell);1;20;kg;15;;;;0;;
2021-02-19 20:33;Push;Bench Press (Barbell);2;40;kg;11;;;;0;;
2021-02-19 20:33;Push;Bench Press (Barbell);3;50;kg;5;;;;0;;
2021-02-19 20:33;Push;Bench Press (Barbell);4;50;kg;5;;;;0;;
2021-02-19 20:33;Push;Bench Press (Barbell);5;50;kg;5;;;;0;;
2021-02-19 20:33;Push;Bench Press (Barbell);6;55;kg;2;;;;0;;
2021-02-19 20:33;Push;Bench Press (Barbell);7;50;kg;5;;;;0;;
2021-02-22 21:01;Push;Bench Press (Barbell);1;40;kg;8;;;;0;;
2021-02-22 21:01;Push;Bench Press (Barbell);2;45;kg;5;;;;0;;
2021-02-22 21:01;Push;Bench Press (Barbell);3;45;kg;4;;;;0;;
2021-02-22 21:01;Push;Bench Press (Barbell);4;45;kg;3;;;;0;;
2021-02-26 14:14;Push;Bench Press (Barbell);1;40;kg;10;;;;0;;
2021-02-26 14:14;Push;Bench Press (Barbell);2;50;kg;4;;;;0;;
2021-02-26 14:14;Push;Bench Press (Barbell);3;50;kg;4;;;;0;;
2021-02-26 14:14;Push;Bench Press (Barbell);4;52.5;kg;3;;;;0;;
2021-02-26 14:14;Push;Bench Press (Barbell);5;50;kg;4;;;;0;;
2021-03-01 20:52;Push;Bench Press (Barbell);1;40;kg;10;;;;0;;
2021-03-01 20:52;Push;Bench Press (Barbell);2;50;kg;7;;;;0;;
2021-03-01 20:52;Push;Bench Press (Barbell);3;50;kg;6;;;;0;;
2021-03-01 20:52;Push;Bench Press (Barbell);4;50;kg;5;;;;0;;
2021-03-01 20:52;Push;Bench Press (Barbell);5;50;kg;5;;;;0;;
2021-03-05 20:38;Push;Bench Press (Barbell);1;40;kg;10;;;;0;;
2021-03-05 20:38;Push;Bench Press (Barbell);2;55;kg;6;;;;0;;
2021-03-05 20:38;Push;Bench Press (Barbell);3;55;kg;5;;;;0;;
2021-03-05 20:38;Push;Bench Press (Barbell);4;50;kg;4;;;;0;;
2021-03-05 20:38;Push;Bench Press (Barbell);5;50;kg;5;;;;0;;
2021-03-13 19:56;Push;Bench Press (Barbell);1;40;kg;10;;;;0;;
2021-03-13 19:56;Push;Bench Press (Barbell);2;50;kg;8;;;;0;;
2021-03-13 19:56;Push;Bench Press (Barbell);3;55;kg;5;;;;0;;
2021-03-13 19:56;Push;Bench Press (Barbell);4;50;kg;6;;;;0;;
2021-03-13 19:56;Push;Bench Press (Barbell);5;50;kg;6;;;;0;;
2021-03-13 19:56;Push;Bench Press (Barbell);6;50;kg;4;;;;0;;
2021-03-17 20:18;Push;Bench Press (Barbell);1;40;kg;10;;;;0;;
2021-03-17 20:18;Push;Bench Press (Barbell);2;60;kg;2;;;;0;;
2021-03-17 20:18;Push;Bench Press (Barbell);3;55;kg;5;;;;0;;
2021-03-17 20:18;Push;Bench Press (Barbell);4;55;kg;3;;;;0;;
2021-03-17 20:18;Push;Bench Press (Barbell);5;50;kg;6;;;;0;;
2021-03-17 20:18;Push;Bench Press (Barbell);6;50;kg;4;;;;0;;
2021-03-21 20:32;Push;Bench Press (Barbell);1;40;kg;10;;;;0;;
2021-03-21 20:32;Push;Bench Press (Barbell);2;60;kg;5;;;;0;;
2021-03-21 20:32;Push;Bench Press (Barbell);3;60;kg;4;;;;0;;
2021-03-21 20:32;Push;Bench Press (Barbell);4;60;kg;4;;;;0;;
2021-03-21 20:32;Push;Bench Press (Barbell);5;60;kg;3;;;;0;;
2021-03-21 20:32;Push;Bench Press (Barbell);6;50;kg;7;;;;0;;
2021-03-25 20:49;Push;Bench Press (Barbell);1;40;kg;10;;;;0;;
2021-03-25 20:49;Push;Bench Press (Barbell);2;60;kg;5;;;;0;;
2021-03-25 20:49;Push;Bench Press (Barbell);3;60;kg;3;;;;0;;
2021-03-25 20:49;Push;Bench Press (Barbell);4;55;kg;6;;;;0;;
2021-03-25 20:49;Push;Bench Press (Barbell);5;55;kg;4;;;;0;;
2021-03-25 20:49;Push;Bench Press (Barbell);6;55;kg;4;;;;0;;
2021-03-29 20:20;Push;Bench Press (Barbell);1;40;kg;8;;;;0;;
2021-03-29 20:20;Push;Bench Press (Barbell);2;60;kg;6;;;;0;;
2021-03-29 20:20;Push;Bench Press (Barbell);3;60;kg;4;;;;0;;
2021-03-29 20:20;Push;Bench Press (Barbell);4;60;kg;4;;;;0;;
2021-03-29 20:20;Push;Bench Press (Barbell);5;60;kg;3;;;;0;;
2021-03-29 20:20;Push;Bench Press (Barbell);6;55;kg;5;;;;0;;
2021-04-05 19:19;Push;Bench Press (Barbell);1;40;kg;10;;;;0;;
2021-04-05 19:19;Push;Bench Press (Barbell);2;60;kg;5;;;;0;;
2021-04-05 19:19;Push;Bench Press (Barbell);3;60;kg;4;;;;0;;
2021-04-05 19:19;Push;Bench Press (Barbell);4;60;kg;4;;;;0;;
2021-04-05 19:19;Push;Bench Press (Barbell);5;55;kg;5;;;;0;;
2021-04-05 19:19;Push;Bench Press (Barbell);6;55;kg;5;;;;0;;
2021-03-09 20:36;Push;Bench Press (Dumbbell);1;17.5;kg;12;;;;0;;
2021-03-09 20:36;Push;Bench Press (Dumbbell);2;20;kg;10;;;;0;;
2021-03-09 20:36;Push;Bench Press (Dumbbell);3;20;kg;6;;;;0;;
2021-04-02 15:40;Push;Bench Press (Dumbbell);1;15;kg;11;;;;0;;
2021-04-02 15:40;Push;Bench Press (Dumbbell);2;22.5;kg;10;;;;0;;
2021-04-02 15:40;Push;Bench Press (Dumbbell);3;22.5;kg;9;;;;0;;
2021-04-02 15:40;Push;Bench Press (Dumbbell);4;22.5;kg;7;;;;0;;
2020-06-19 11:47;Pull;Bent Over Row (Barbell);1;30;kg;5;;;;0;;
2020-06-19 11:47;Pull;Bent Over Row (Barbell);2;35;kg;5;;;;0;;
2020-06-19 11:47;Pull;Bent Over Row (Barbell);3;40;kg;4;;;;0;;
2020-06-19 11:47;Pull;Bent Over Row (Barbell);4;35;kg;5;;;;0;;
2020-06-19 11:47;Pull;Bent Over Row (Barbell);5;35;kg;4;;;;0;;
2020-06-26 14:17;Pull;Bent Over Row (Barbell);1;30;kg;8;;;;0;;
2020-06-26 14:17;Pull;Bent Over Row (Barbell);2;35;kg;5;;;;0;;
2020-06-26 14:17;Pull;Bent Over Row (Barbell);3;30;kg;5;;;;0;;
2020-06-26 14:17;Pull;Bent Over Row (Barbell);4;30;kg;8;;;;0;;
2020-06-26 14:17;Pull;Bent Over Row (Barbell);5;30;kg;6;;;;0;;
2020-07-27 20:57;Pull;Bent Over Row (Barbell);1;40;kg;5;;;;0;;
2020-07-27 20:57;Pull;Bent Over Row (Barbell);2;40;kg;5;;;;0;;
2020-07-27 20:57;Pull;Bent Over Row (Barbell);3;40;kg;8;;;;0;;
2020-07-27 20:57;Pull;Bent Over Row (Barbell);4;45;kg;5;;;;0;;
2020-07-27 20:57;Pull;Bent Over Row (Barbell);5;45;kg;5;;;;0;;
2020-08-03 19:24;Pull;Bent Over Row (Barbell);1;40;kg;8;;;;0;;
2020-08-03 19:24;Pull;Bent Over Row (Barbell);2;45;kg;5;;;;0;;
2020-08-03 19:24;Pull;Bent Over Row (Barbell);3;45;kg;6;;;;0;;
2020-08-03 19:24;Pull;Bent Over Row (Barbell);4;45;kg;5;;;;0;;
2020-08-03 19:24;Pull;Bent Over Row (Barbell);5;40;kg;6;;;;0;;
2020-08-07 14:30;Pull;Bent Over Row (Barbell);1;35;kg;10;;;;0;;
2020-08-07 14:30;Pull;Bent Over Row (Barbell);2;35;kg;10;;;;0;;
2020-08-07 14:30;Pull;Bent Over Row (Barbell);3;35;kg;11;;;;0;;
2020-08-10 14:52;Pull;Bent Over Row (Barbell);1;40;kg;6;;;;0;;
2020-08-10 14:52;Pull;Bent Over Row (Barbell);2;40;kg;5;;;;0;;
2020-08-10 14:52;Pull;Bent Over Row (Barbell);3;40;kg;5;;;;0;;
2020-08-10 14:52;Pull;Bent Over Row (Barbell);4;40;kg;5;;;;0;;
2020-08-10 14:52;Pull;Bent Over Row (Barbell);5;40;kg;5;;;;0;;
2020-08-14 20:32;Pull;Bent Over Row (Barbell);1;35;kg;13;;;;0;;
2020-08-14 20:32;Pull;Bent Over Row (Barbell);2;37.5;kg;11;;;;0;;
2020-08-14 20:32;Pull;Bent Over Row (Barbell);3;37.5;kg;10;;;;0;;
2020-08-17 13:44;Pull;Bent Over Row (Barbell);1;45;kg;6;;;;0;;
2020-08-17 13:44;Pull;Bent Over Row (Barbell);2;47.5;kg;7;;;;0;;
2020-08-17 13:44;Pull;Bent Over Row (Barbell);3;47.5;kg;5;;;;0;;
2020-08-17 13:44;Pull;Bent Over Row (Barbell);4;45;kg;5;;;;0;;
2020-08-17 13:44;Pull;Bent Over Row (Barbell);5;45;kg;5;;;;0;;
2020-09-21 19:40;Pull;Bent Over Row (Barbell);1;30;kg;10;;;;0;;
2020-09-21 19:40;Pull;Bent Over Row (Barbell);2;30;kg;10;;;;0;;
2020-09-21 19:40;Pull;Bent Over Row (Barbell);3;30;kg;10;;;;0;;
2021-01-17 15:08;Pull;Bent Over Row (Barbell);1;20;kg;14;;;;0;;
2021-01-17 15:08;Pull;Bent Over Row (Barbell);2;30;kg;8;;;;0;;
2021-01-17 15:08;Pull;Bent Over Row (Barbell);3;30;kg;5;;;;0;;
2021-01-22 15:30;Pull;Bent Over Row (Barbell);1;20;kg;12;;;;0;;
2021-01-22 15:30;Pull;Bent Over Row (Barbell);2;25;kg;10;;;;0;;
2021-01-22 15:30;Pull;Bent Over Row (Barbell);3;25;kg;8;;;;0;;
2021-01-26 19:55;Pull;Bent Over Row (Barbell);1;30;kg;8;;;;0;;
2021-01-26 19:55;Pull;Bent Over Row (Barbell);2;30;kg;8;;;;0;;
2021-01-26 19:55;Pull;Bent Over Row (Barbell);3;30;kg;8;;;;0;;
2021-01-30 20:51;Pull;Bent Over Row (Barbell);1;30;kg;15;;;;0;;
2021-01-30 20:51;Pull;Bent Over Row (Barbell);2;40;kg;10;;;;0;;
2021-01-30 20:51;Pull;Bent Over Row (Barbell);3;40;kg;8;;;;0;;
2021-02-02 20:50;Pull;Bent Over Row (Barbell);1;40;kg;11;;;;0;;
2021-02-02 20:50;Pull;Bent Over Row (Barbell);2;40;kg;10;;;;0;;
2021-02-02 20:50;Pull;Bent Over Row (Barbell);3;40;kg;10;;;;0;;
2021-02-02 20:50;Pull;Bent Over Row (Barbell);1;40;kg;11;;;;0;;
2021-02-02 20:50;Pull;Bent Over Row (Barbell);2;40;kg;10;;;;0;;
2021-02-02 20:50;Pull;Bent Over Row (Barbell);3;40;kg;10;;;;0;;
2021-02-06 20:18;Pull;Bent Over Row (Barbell);1;20;kg;15;;;;0;;
2021-02-06 20:18;Pull;Bent Over Row (Barbell);2;42.5;kg;11;;;;0;;
2021-02-06 20:18;Pull;Bent Over Row (Barbell);3;42.5;kg;10;;;;0;;
2021-02-06 20:18;Pull;Bent Over Row (Barbell);4;42.5;kg;12;;;;0;;
2021-02-10 20:36;Pull;Bent Over Row (Barbell);1;20;kg;15;;;;0;;
2021-02-10 20:36;Pull;Bent Over Row (Barbell);2;45;kg;10;;;;0;;
2021-02-10 20:36;Pull;Bent Over Row (Barbell);3;40;kg;12;;;;0;;
2021-02-10 20:36;Pull;Bent Over Row (Barbell);4;40;kg;12;;;;0;;
2021-02-13 15:20;Pull;Bent Over Row (Barbell);1;20;kg;15;;;;0;;
2021-02-13 15:20;Pull;Bent Over Row (Barbell);2;40;kg;12;;;;0;;
2021-02-13 15:20;Pull;Bent Over Row (Barbell);3;45;kg;10;;;;0;;
2021-02-13 15:20;Pull;Bent Over Row (Barbell);4;45;kg;10;;;;0;;
2021-02-16 20:18;Pull;Bent Over Row (Barbell);1;20;kg;10;;;;0;;
2021-02-16 20:18;Pull;Bent Over Row (Barbell);2;40;kg;10;;;;0;;
2021-02-16 20:18;Pull;Bent Over Row (Barbell);3;47.5;kg;12;;;;0;;
2021-02-16 20:18;Pull;Bent Over Row (Barbell);4;47.5;kg;11;;;;0;;
2021-02-16 20:18;Pull;Bent Over Row (Barbell);5;47.5;kg;9;;;;0;;
2021-02-20 20:30;Pull;Bent Over Row (Barbell);1;20;kg;15;;;;0;;
2021-02-20 20:30;Pull;Bent Over Row (Barbell);2;50;kg;11;;;;0;;
2021-02-20 20:30;Pull;Bent Over Row (Barbell);3;50;kg;11;;;;0;;
2021-02-20 20:30;Pull;Bent Over Row (Barbell);4;50;kg;9;;;;0;;
2021-02-23 20:48;Pull;Bent Over Row (Barbell);1;20;kg;15;;;;0;;
2021-02-23 20:48;Pull;Bent Over Row (Barbell);2;50;kg;14;;;;0;;
2021-02-23 20:48;Pull;Bent Over Row (Barbell);3;50;kg;11;;;;0;;
2021-02-23 20:48;Pull;Bent Over Row (Barbell);4;50;kg;10;;;;0;;
2021-02-27 15:18;Pull;Bent Over Row (Barbell);1;20;kg;15;;;;0;;
2021-02-27 15:18;Pull;Bent Over Row (Barbell);2;50;kg;10;;;;0;;
2021-02-27 15:18;Pull;Bent Over Row (Barbell);3;50;kg;10;;;;0;;
2021-02-27 15:18;Pull;Bent Over Row (Barbell);4;50;kg;7;;;;0;;
2021-03-03 20:30;Pull;Bent Over Row (Barbell);1;20;kg;12;;;;0;;
2021-03-03 20:30;Pull;Bent Over Row (Barbell);2;50;kg;10;;;;0;;
2021-03-03 20:30;Pull;Bent Over Row (Barbell);3;45;kg;12;;;;0;;
2021-03-03 20:30;Pull;Bent Over Row (Barbell);4;45;kg;14;;;;0;;
2021-03-06 19:55;Pull;Bent Over Row (Barbell);1;40;kg;12;;;;0;;
2021-03-06 19:55;Pull;Bent Over Row (Barbell);2;45;kg;15;;;;0;;
2021-03-06 19:55;Pull;Bent Over Row (Barbell);3;4.5;kg;10;;;;0;;
2021-03-06 19:55;Pull;Bent Over Row (Barbell);4;47.5;kg;10;;;;0;;
2021-03-10 20:34;Pull;Bent Over Row (Barbell);1;50;kg;12;;;;0;;
2021-03-10 20:34;Pull;Bent Over Row (Barbell);2;50;kg;11;;;;0;;
2021-03-10 20:34;Pull;Bent Over Row (Barbell);3;50;kg;11;;;;0;;
2021-03-14 19:28;Pull;Bent Over Row (Barbell);1;50;kg;12;;;;0;;
2021-03-14 19:28;Pull;Bent Over Row (Barbell);2;50;kg;10;;;;0;;
2021-03-14 19:28;Pull;Bent Over Row (Barbell);3;50;kg;10;;;;0;;
2021-03-18 20:21;Pull;Bent Over Row (Barbell);1;50;kg;12;;;;0;;
2021-03-18 20:21;Pull;Bent Over Row (Barbell);2;52.5;kg;9;;;;0;;
2021-03-18 20:21;Pull;Bent Over Row (Barbell);3;52.5;kg;9;;;;0;;
2021-03-22 20:27;Pull;Bent Over Row (Barbell);1;40;kg;10;;;;0;;
2021-03-22 20:27;Pull;Bent Over Row (Barbell);2;50;kg;12;;;;0;;
2021-03-22 20:27;Pull;Bent Over Row (Barbell);3;50;kg;10;;;;0;;
2021-03-22 20:27;Pull;Bent Over Row (Barbell);4;50;kg;10;;;;0;;
2021-03-22 20:27;Pull;Bent Over Row (Barbell);5;50;kg;10;;;;0;;
2021-03-26 17:39;Pull;Bent Over Row (Barbell);1;40;kg;10;;;;0;;
2021-03-26 17:39;Pull;Bent Over Row (Barbell);2;50;kg;14;;;;0;;
2021-03-26 17:39;Pull;Bent Over Row (Barbell);3;52.5;kg;10;;;;0;;
2021-03-26 17:39;Pull;Bent Over Row (Barbell);4;52.5;kg;10;;;;0;;
2021-03-30 20:17;Pull;Bent Over Row (Barbell);1;40;kg;10;;;;0;;
2021-03-30 20:17;Pull;Bent Over Row (Barbell);2;52.5;kg;12;;;;0;;
2021-03-30 20:17;Pull;Bent Over Row (Barbell);3;52.5;kg;11;;;;0;;
2021-03-30 20:17;Pull;Bent Over Row (Barbell);4;55;kg;9;;;;0;;
2021-04-03 15:37;Pull;Bent Over Row (Barbell);1;40;kg;10;;;;0;;
2021-04-03 15:37;Pull;Bent Over Row (Barbell);2;55;kg;11;;;;0;;
2021-04-03 15:37;Pull;Bent Over Row (Barbell);3;55;kg;8;;;;0;;
2021-04-03 15:37;Pull;Bent Over Row (Barbell);4;52.5;kg;10;;;;0;;
2020-06-19 11:47;Pull;Bicep Curl (Dumbbell);1;6;kg;6;;;;0;;
2020-06-19 11:47;Pull;Bicep Curl (Dumbbell);2;5;kg;7;;;;0;;
2020-06-19 11:47;Pull;Bicep Curl (Dumbbell);3;5;kg;7;;;;0;;
2020-06-22 21:27;Pull;Bicep Curl (Dumbbell);1;7;kg;9;;;;0;;
2020-06-22 21:27;Pull;Bicep Curl (Dumbbell);2;7;kg;8;;;;0;;
2020-06-22 21:27;Pull;Bicep Curl (Dumbbell);3;7;kg;8;;;;0;;
2020-06-26 14:17;Pull;Bicep Curl (Dumbbell);1;8;kg;8;;;;0;;
2020-06-26 14:17;Pull;Bicep Curl (Dumbbell);2;8;kg;8;;;;0;;
2020-06-26 14:17;Pull;Bicep Curl (Dumbbell);3;8;kg;9;;;;0;;
2020-06-29 14:20;Pull;Bicep Curl (Dumbbell);1;8;kg;14;;;;0;;
2020-06-29 14:20;Pull;Bicep Curl (Dumbbell);2;9;kg;8;;;;0;;
2020-06-29 14:20;Pull;Bicep Curl (Dumbbell);3;9;kg;6;;;;0;;
2020-07-24 12:25;Pull;Bicep Curl (Dumbbell);1;9;kg;8;;;;0;;
2020-07-24 12:25;Pull;Bicep Curl (Dumbbell);2;9;kg;8;;;;0;;
2020-07-24 12:25;Pull;Bicep Curl (Dumbbell);3;8;kg;7;;;;0;;
2020-07-27 20:57;Pull;Bicep Curl (Dumbbell);1;10;kg;9;;;;0;;
2020-07-27 20:57;Pull;Bicep Curl (Dumbbell);2;10;kg;7;;;;0;;
2020-07-27 20:57;Pull;Bicep Curl (Dumbbell);3;10;kg;6;;;;0;;
2020-07-31 20:31;Pull;Bicep Curl (Dumbbell);1;10;kg;9;;;;0;;
2020-07-31 20:31;Pull;Bicep Curl (Dumbbell);2;10;kg;9;;;;0;;
2020-07-31 20:31;Pull;Bicep Curl (Dumbbell);3;10;kg;7;;;;0;;
2020-07-31 20:31;Pull;Bicep Curl (Dumbbell);1;10;kg;9;;;;0;;
2020-07-31 20:31;Pull;Bicep Curl (Dumbbell);2;10;kg;9;;;;0;;
2020-07-31 20:31;Pull;Bicep Curl (Dumbbell);3;10;kg;7;;;;0;;
2020-08-03 19:24;Pull;Bicep Curl (Dumbbell);1;10;kg;9;;;;0;;
2020-08-03 19:24;Pull;Bicep Curl (Dumbbell);2;8;kg;8;;;;0;;
2020-08-03 19:24;Pull;Bicep Curl (Dumbbell);3;8;kg;7;;;;0;;
2020-08-07 14:30;Pull;Bicep Curl (Dumbbell);1;10;kg;15;;;;0;;
2020-08-07 14:30;Pull;Bicep Curl (Dumbbell);2;12.5;kg;5;;;;0;;
2020-08-07 14:30;Pull;Bicep Curl (Dumbbell);3;10;kg;8;;;;0;;
2020-08-10 14:52;Pull;Bicep Curl (Dumbbell);1;10;kg;8;;;;0;;
2020-08-10 14:52;Pull;Bicep Curl (Dumbbell);2;10;kg;7;;;;0;;
2020-08-10 14:52;Pull;Bicep Curl (Dumbbell);3;10;kg;7;;;;0;;
2020-08-14 20:32;Pull;Bicep Curl (Dumbbell);1;12.5;kg;12;;;;0;;
2020-08-14 20:32;Pull;Bicep Curl (Dumbbell);2;12;kg;6;;;;0;;
2020-08-14 20:32;Pull;Bicep Curl (Dumbbell);3;12.5;kg;6;;;;0;;
2020-08-17 13:44;Pull;Bicep Curl (Dumbbell);1;12.5;kg;10;;;;0;;
2020-08-17 13:44;Pull;Bicep Curl (Dumbbell);2;12.5;kg;7;;;;0;;
2020-08-17 13:44;Pull;Bicep Curl (Dumbbell);3;12.5;kg;6;;;;0;;
2020-09-21 19:40;Pull;Bicep Curl (Dumbbell);1;8;kg;10;;;;0;;
2020-09-21 19:40;Pull;Bicep Curl (Dumbbell);2;10;kg;14;;;;0;;
